نوع العقار,المدينة,الحي,الواجهة,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,المساحة,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي,السعر المربع
فيلا,الرياض, حي العارض ,جنوبية,6,3,5,0.0,244.0,1,1,1,1,0,1,0,0,1,1,2300000.0,9426.22950819672
فيلا,الرياض, حي العارض ,جنوبية,6,4,5,0.0,322.0,1,1,1,1,1,1,0,0,1,1,3000000.0,9316.770186335403
فيلا,الرياض, حي العارض ,جنوبية,3,2,5,0.0,350.0,1,0,1,0,1,0,0,1,1,1,2600000.0,7428.571428571428
فيلا,الرياض, حي النرجس ,جنوبية,4,4,4,0.0,350.0,1,1,1,0,0,1,0,1,1,1,2600000.0,7428.571428571428
فيلا,الرياض, حي العارض ,غربية,4,1,5,0.0,270.0,1,1,1,1,0,0,0,0,1,0,2800000.0,10370.37037037037
فيلا,الرياض, حي النرجس ,شمالية,7,4,5,0.0,360.0,1,1,1,1,1,1,0,0,1,0,3500000.0,9722.222222222223
فيلا,الرياض, حي الملقا ,شرقية,3,3,3,0.0,437.0,0,1,1,1,0,0,0,0,1,0,4500000.0,10297.482837528603
فيلا,الرياض, حي الملقا ,شمالية,5,1,5,0.0,252.0,1,1,1,1,0,0,0,0,1,1,2800000.0,11111.111111111111
فيلا,الرياض, حي النخيل ,شمالية غربية,6,3,5,0.0,1200.0,1,1,1,1,1,1,1,1,1,1,17000000.0,14166.666666666666
فيلا,الرياض, حي الملقا ,شرقية,4,3,5,0.0,270.0,1,1,1,1,0,1,0,0,1,1,3600000.0,13333.333333333334
فيلا,الرياض, حي الملقا ,شرقية,6,1,5,0.0,250.0,1,1,1,0,1,1,1,1,1,1,2500000.0,10000.0
فيلا,الرياض, حي الملقا ,جنوبية,6,3,5,0.0,600.0,1,1,1,1,1,1,1,0,1,1,8500000.0,14166.666666666666
فيلا,الرياض, حي النرجس ,شمالية,7,3,5,0.0,225.0,1,0,1,0,0,1,0,0,1,1,3000000.0,13333.333333333334
فيلا,الرياض, حي النرجس ,شمالية,7,3,5,0.0,225.0,1,0,0,0,0,0,0,0,1,1,3000000.0,13333.333333333334
فيلا,الرياض, حي الملقا ,شرقية,5,3,5,0.0,437.0,1,1,1,1,1,1,0,0,1,1,8500000.0,19450.80091533181
فيلا,الرياض, حي النرجس ,جنوبية,5,1,4,0.0,276.0,1,1,1,1,1,1,0,0,1,0,2450000.0,8876.811594202898
فيلا,الرياض, حي التعاون ,غربية,7,3,5,0.0,359.0,1,1,1,1,1,1,0,0,1,1,3600000.0,10027.855153203343
فيلا,الرياض, حي الوادي ,غربية,5,3,4,0.0,375.0,1,1,1,1,0,1,0,0,1,0,2200000.0,5866.666666666667
فيلا,الرياض, حي الملقا ,شرقية,5,2,5,0.0,430.0,1,1,1,1,0,1,0,0,1,1,6000000.0,13953.488372093023
فيلا,الرياض, الرياض ,شمالية,5,3,5,0.0,280.0,1,1,1,1,0,1,0,0,1,1,2650000.0,9464.285714285714
فيلا,الرياض, الرياض ,جنوبية,4,3,5,15.0,274.0,1,1,1,1,0,1,1,0,1,1,2600000.0,9489.05109489051
فيلا,الرياض, حي النخيل ,جنوبية,6,2,5,0.0,750.0,1,1,1,1,1,1,1,0,1,0,8000000.0,10666.666666666666
فيلا,الرياض, حي العارض ,شمالية,6,3,5,0.0,500.0,1,1,1,1,1,1,1,0,1,1,5550000.0,11100.0
فيلا,الرياض, حي النرجس ,شمالية,5,1,5,0.0,228.0,1,1,1,0,0,1,0,0,1,0,2550000.0,11184.21052631579
فيلا,الرياض, حي الملقا ,شمالية غربية,7,3,5,0.0,1200.0,1,1,1,1,1,1,1,0,1,1,18000000.0,15000.0
فيلا,الرياض, حي الملقا ,شمالية غربية,5,3,5,0.0,400.0,1,1,1,1,1,1,1,0,1,1,4900000.0,12250.0
فيلا,الرياض, حي جامعة الملك سعود ,شمالية غربية,4,3,5,0.0,400.0,1,1,1,1,0,1,1,0,1,1,5500000.0,13750.0
فيلا,الرياض, حي الملقا ,شرقية,5,4,5,0.0,500.0,1,1,1,1,1,1,1,0,1,1,7500000.0,15000.0
فيلا,الرياض, حي العارض ,شمالية,4,3,5,0.0,300.0,1,1,1,1,0,0,0,0,1,1,2300000.0,7666.666666666667
فيلا,الرياض, حي الربيع ,شرقية,7,4,5,0.0,625.0,0,0,0,0,0,0,0,0,0,0,4375000.0,7000.0
فيلا,الرياض, حي الملقا ,شمالية غربية,5,4,5,0.0,620.0,1,1,1,1,1,1,1,0,1,1,10000000.0,16129.032258064517
فيلا,الرياض, حي الملقا ,غربية,7,3,5,0.0,800.0,1,1,1,1,1,1,1,0,1,0,10000000.0,12500.0
فيلا,الرياض, حي الملقا ,شرقية,4,3,5,0.0,500.0,1,1,1,1,1,1,0,0,1,1,6800000.0,13600.0
فيلا,الرياض, حي العارض ,غربية,6,2,5,0.0,900.0,1,0,1,1,0,1,0,0,1,0,8000000.0,8888.888888888889
فيلا,الرياض, حي النرجس ,شمالية,5,2,5,0.0,312.0,1,0,1,1,0,1,0,0,1,1,2750000.0,8814.102564102564
فيلا,الرياض, العيينة ,غربية,5,1,4,0.0,250.0,1,1,1,0,0,1,0,0,1,0,1280000.0,5120.0
فيلا,الرياض, حي العقيق ,شمالية,5,2,5,0.0,375.0,1,1,1,1,1,1,1,0,1,1,4500000.0,12000.0
فيلا,الرياض, العيينة ,جنوبية,4,1,5,0.0,280.0,0,1,0,0,1,0,0,0,0,0,1270000.0,4535.714285714285
فيلا,الرياض, حي الملقا ,شرقية,5,5,5,0.0,430.0,1,1,1,1,0,1,0,0,0,1,6000000.0,13953.488372093023
فيلا,الرياض, حي الملقا ,شمالية,5,2,5,0.0,287.0,1,1,1,1,0,1,0,0,1,1,3600000.0,12543.554006968641
فيلا,الرياض, حي الملقا ,جنوبية,5,2,5,0.0,253.0,1,1,1,1,0,1,0,0,1,1,3400000.0,13438.735177865612
فيلا,الرياض, حي الملقا ,شرقية,7,4,5,0.0,1750.0,1,0,1,1,1,1,0,0,1,1,22500000.0,12857.142857142857
فيلا,الرياض, حي الياسمين ,شمالية,4,2,5,0.0,420.0,1,0,1,1,0,1,0,0,1,0,3100000.0,7380.952380952381
فيلا,الرياض, حي النرجس ,شمالية,4,2,5,0.0,240.0,1,1,1,1,0,0,0,0,1,1,2750000.0,11458.333333333334
فيلا,الرياض, حي النخيل ,شرقية,4,3,5,0.0,260.0,1,0,1,1,1,1,1,0,1,1,3500000.0,13461.538461538461
فيلا,الرياض, حي العارض ,شمالية شرقية,4,3,5,0.0,221.0,1,1,1,0,1,0,0,0,1,1,2200000.0,9954.75113122172
فيلا,الرياض, حي العارض ,شمالية,4,3,5,0.0,204.0,1,1,1,0,1,0,0,0,1,1,2000000.0,9803.921568627451
فيلا,الرياض, حي الوادي ,غربية,5,4,5,0.0,375.0,1,1,1,1,1,1,0,0,1,0,2200000.0,5866.666666666667
فيلا,الرياض, حي العارض ,شمالية,6,2,4,0.0,400.0,1,1,1,0,0,1,0,0,1,0,3800000.0,9500.0
فيلا,الرياض, حي النرجس ,جنوبية شرقية,4,2,5,0.0,315.0,1,1,0,0,0,0,0,0,0,0,2900000.0,9206.349206349207
فيلا,الرياض, حي الياسمين ,شمالية,5,4,5,0.0,660.0,1,1,1,1,1,1,0,0,1,0,8000000.0,12121.212121212122
فيلا,الرياض, حي الملقا ,شرقية,5,3,5,0.0,525.0,1,1,1,1,0,1,1,1,1,1,9000000.0,17142.85714285714
فيلا,الرياض, حي النرجس ,جنوبية,5,3,5,0.0,300.0,1,1,1,1,0,0,1,0,0,1,2950000.0,9833.333333333334
فيلا,الرياض, حي العليا ,شرقية,5,3,5,0.0,260.0,1,0,1,0,1,1,0,0,1,1,2800000.0,10769.23076923077
فيلا,الرياض, حي النزهة ,شمالية شرقية,7,2,5,0.0,1050.0,1,1,1,1,1,1,0,1,1,1,7800000.0,7428.571428571428
فيلا,الرياض, حي الملقا ,شرقية,6,2,5,0.0,480.0,1,1,1,1,1,1,0,0,1,1,5500000.0,11458.333333333334
فيلا,الرياض, حي العارض ,جنوبية,5,2,5,0.0,360.0,1,1,1,1,1,1,0,0,1,1,2850000.0,7916.666666666667
فيلا,الرياض, حي العارض ,شمالية,7,5,5,0.0,630.0,0,1,1,0,1,1,0,0,1,0,6050000.0,9603.174603174602
فيلا,الرياض, حي التعاون ,غربية,4,7,5,20.0,420.0,1,1,1,1,0,1,0,0,1,1,5000000.0,11904.761904761905
فيلا,الرياض, حي التعاون ,شمالية,7,2,5,18.0,300.0,1,1,1,1,0,0,0,0,1,1,2850000.0,9500.0
فيلا,الرياض, حي العارض ,شمالية شرقية,7,3,5,0.0,221.0,1,0,1,1,0,1,0,0,1,1,2200000.0,9954.75113122172
فيلا,الرياض, حي العارض ,شمالية,7,3,5,0.0,300.0,1,0,1,1,0,1,0,0,1,1,2300000.0,7666.666666666667
فيلا,الرياض, حي العارض ,شمالية,6,3,5,0.0,204.0,1,0,1,0,0,1,0,0,1,1,2000000.0,9803.921568627451
فيلا,الرياض, حي النزهة ,ثلاث شوارع,7,4,5,0.0,2450.0,1,1,1,1,1,1,1,1,1,0,18000000.0,7346.938775510204
فيلا,الرياض, العيينة ,غربية,7,2,5,0.0,480.0,0,1,0,0,0,1,0,0,0,0,2300000.0,4791.666666666667
فيلا,الرياض, حي العارض ,شرقية,5,2,5,0.0,510.0,1,1,1,1,1,1,1,0,1,1,4000000.0,7843.137254901961
فيلا,الرياض, الرياض ,شمالية,5,3,5,0.0,280.0,1,1,1,1,0,1,0,0,1,0,2600000.0,9285.714285714286
فيلا,الرياض, حي العارض ,غربية,4,2,5,0.0,200.0,1,0,1,0,0,1,0,0,1,1,2100000.0,10500.0
فيلا,الرياض, حي العارض ,شمالية,7,3,5,0.0,399.0,0,1,1,1,1,1,0,0,1,0,3500000.0,8771.929824561403
فيلا,الرياض, حي الياسمين ,جنوبية,5,0,2,0.0,375.0,1,0,1,1,0,0,0,0,0,0,4600000.0,12266.666666666666
فيلا,الرياض, حي النرجس ,شرقية,6,2,5,0.0,450.0,1,1,1,0,1,1,1,0,1,1,2870000.0,6377.777777777777
فيلا,الرياض, حي القيروان ,شرقية,4,4,5,0.0,300.0,1,1,1,1,0,1,0,0,1,1,3600000.0,12000.0
فيلا,الرياض, حي القيروان ,جنوبية,5,3,5,5.0,275.0,1,1,1,1,1,1,0,0,1,1,3600000.0,13090.90909090909
فيلا,الرياض, حي النرجس ,شمالية,5,2,5,15.0,330.0,0,1,1,1,0,0,0,0,1,0,3300000.0,10000.0
فيلا,الرياض, حي النفل ,شرقية,7,4,5,0.0,750.0,0,0,0,0,0,0,0,0,0,1,9500000.0,12666.666666666666
فيلا,الرياض, حي النفل ,جنوبية,7,2,5,0.0,360.0,1,0,0,0,1,1,0,0,1,1,2850000.0,7916.666666666667
فيلا,الرياض, حي النرجس ,غربية,5,3,5,0.0,225.0,1,1,1,1,0,0,0,0,1,1,2650000.0,11777.777777777777
فيلا,الرياض, حي الربيع ,شرقية,5,2,5,0.0,510.0,1,1,1,0,0,1,0,0,1,0,4000000.0,7843.137254901961
فيلا,الرياض, الرياض ,شمالية,4,3,5,0.0,270.0,1,1,1,0,1,1,0,0,1,0,2450000.0,9074.074074074075
فيلا,الرياض, حي النرجس ,جنوبية,7,2,5,0.0,425.0,0,0,1,0,0,1,0,0,1,0,3000000.0,7058.823529411765
فيلا,الرياض, حي العارض ,غربية,4,2,5,0.0,200.0,1,0,0,1,0,0,0,0,1,0,2000000.0,10000.0
فيلا,الرياض, حي الوادي ,شرقية,7,2,5,0.0,750.0,0,1,1,1,1,1,0,0,1,0,5500000.0,7333.333333333333
فيلا,الرياض, الرياض ,شرقية,4,3,5,0.0,460.0,1,1,1,1,0,1,0,1,1,1,4394000.0,9552.173913043478
فيلا,الرياض, حي النرجس ,غربية,5,3,5,0.0,390.0,1,1,1,1,0,1,1,1,1,0,3800000.0,9743.589743589744
فيلا,الرياض, العيينة ,غربية,7,2,5,0.0,256.0,1,1,1,0,0,1,0,0,1,1,1500000.0,5859.375
فيلا,الرياض, حي الربيع ,شرقية,7,3,5,0.0,325.0,1,1,1,1,0,1,0,0,1,0,3200000.0,9846.153846153846
فيلا,الرياض, حي العليا ,جنوبية,6,5,5,0.0,1344.0,1,1,1,1,1,1,0,1,1,0,7500000.0,5580.357142857143
فيلا,الرياض, حي العليا ,شمالية غربية,7,3,5,0.0,900.0,1,1,1,1,1,1,0,0,1,0,6000000.0,6666.666666666667
فيلا,الرياض, حي الياسمين ,جنوبية,5,2,5,0.0,600.0,1,1,1,1,1,0,0,0,1,1,6500000.0,10833.333333333334
فيلا,الرياض, حي النزهة ,شمالية,5,2,5,0.0,313.0,1,1,1,1,0,1,0,0,0,0,2700000.0,8626.198083067093
فيلا,الرياض, حي النزهة ,شمالية,5,4,5,0.0,336.0,1,1,1,1,0,1,0,0,1,0,3500000.0,10416.666666666666
فيلا,الرياض, حي العقيق ,شرقية,4,2,4,0.0,400.0,1,1,1,1,1,1,0,1,1,0,3800000.0,9500.0
فيلا,الرياض, حي الفلاح ,جنوبية,5,4,5,15.0,400.0,1,1,1,1,1,0,0,0,1,0,4000000.0,10000.0
فيلا,الرياض, القرينه ,شمالية شرقية,7,1,4,0.0,690.0,0,1,1,1,1,1,0,0,1,0,1600000.0,2318.840579710145
فيلا,الرياض, حي الياسمين ,جنوبية غربية,5,3,5,0.0,435.0,1,1,1,1,1,1,0,0,1,0,4000000.0,9195.402298850575
فيلا,الرياض, حي العارض ,جنوبية,7,7,5,0.0,405.0,1,1,1,1,1,1,0,0,1,1,3100000.0,7654.320987654321
فيلا,الرياض, حي الياسمين ,غربية,5,2,5,0.0,600.0,1,1,1,1,1,1,0,0,1,0,4500000.0,7500.0
فيلا,الرياض, حي العليا ,جنوبية غربية,5,3,5,0.0,200.0,0,1,0,1,0,0,0,0,0,0,2900000.0,14500.0
فيلا,الرياض, حي الياسمين ,جنوبية,7,2,5,0.0,260.0,1,1,1,1,0,1,0,0,1,0,2350000.0,9038.461538461539
فيلا,الرياض, الرياض ,جنوبية,4,2,5,0.0,258.0,1,1,1,0,0,1,0,0,1,0,2500000.0,9689.922480620155
فيلا,الرياض, حي الرحمانية ,غربية,7,3,5,8.0,384.0,1,1,1,1,0,1,1,1,1,0,3500000.0,9114.583333333334
فيلا,الرياض, حي النزهة ,غربية,3,2,5,0.0,256.0,1,1,1,1,0,0,0,0,1,0,1650000.0,6445.3125
فيلا,الرياض, حي النرجس ,غربية,5,3,5,0.0,300.0,1,0,1,1,0,0,0,0,0,0,2800000.0,9333.333333333334
فيلا,الرياض, حي النرجس ,جنوبية غربية,4,2,5,0.0,234.0,1,0,1,1,0,0,0,0,0,0,2300000.0,9829.059829059828
فيلا,الرياض, حي النرجس ,جنوبية,3,2,5,0.0,273.0,1,0,1,0,0,0,0,0,0,0,2700000.0,9890.10989010989
فيلا,الرياض, حي العارض ,شمالية,6,1,4,0.0,600.0,0,1,1,1,0,0,0,0,1,0,3000000.0,5000.0
فيلا,الرياض, حي الوادي ,جنوبية,4,2,5,0.0,250.0,1,0,1,1,0,0,0,0,1,0,3000000.0,12000.0
فيلا,الرياض, حي المصيف ,جنوبية,6,2,5,0.0,299.0,1,0,1,1,0,0,0,0,1,0,3400000.0,11371.23745819398
فيلا,الرياض, حي العليا ,شمالية,7,2,5,0.0,442.0,1,1,1,1,1,0,0,1,1,0,2500000.0,5656.108597285068
فيلا,الرياض, حي العارض ,غربية,4,3,5,0.0,300.0,1,0,1,0,1,0,0,0,0,0,2800000.0,9333.333333333334
فيلا,الرياض, حي الملقا ,شرقية,4,2,5,0.0,375.0,1,1,1,1,1,1,0,0,1,1,4300000.0,11466.666666666666
فيلا,الرياض, حي العليا ,شمالية,7,2,5,0.0,442.0,1,1,1,1,1,1,0,0,1,0,2600000.0,5882.35294117647
فيلا,الرياض, حي النرجس ,غربية,5,3,5,0.0,375.0,1,0,1,1,0,0,0,0,0,0,4400000.0,11733.333333333334
فيلا,الرياض, الرياض ,جنوبية,6,3,5,0.0,270.0,1,0,1,0,0,0,0,0,0,0,2500000.0,9259.25925925926
فيلا,الرياض, حي العارض ,شمالية,5,3,5,0.0,300.0,1,0,1,1,0,0,0,0,1,0,2500000.0,8333.333333333334
فيلا,الرياض, العيينة ,جنوبية,7,5,5,0.0,406.0,0,1,0,0,0,1,0,0,0,0,1350000.0,3325.1231527093596
فيلا,الرياض, حي الفلاح ,جنوبية,5,2,5,0.0,392.0,1,1,1,1,1,1,0,0,1,0,4500000.0,11479.591836734693
فيلا,الرياض, حي النرجس ,غربية,6,2,5,0.0,477.0,1,1,1,1,1,1,1,0,1,0,4000000.0,8385.744234800839
فيلا,الرياض, حي الياسمين ,جنوبية,5,3,5,0.0,375.0,1,1,1,1,0,1,1,0,1,1,4200000.0,11200.0
فيلا,الرياض, حي العارض ,شمالية,5,2,5,0.0,360.0,1,1,1,1,1,0,0,0,1,1,2900000.0,8055.555555555556
فيلا,الرياض, الرياض ,شمالية,4,3,5,0.0,390.0,0,1,1,1,0,1,0,0,1,0,3200000.0,8205.128205128205
فيلا,الرياض, حي النرجس ,شمالية,5,2,5,0.0,324.0,1,1,1,1,0,1,0,0,1,0,2350000.0,7253.086419753086
فيلا,الرياض, حي الندى ,غربية,7,4,5,0.0,2500.0,0,1,0,0,0,0,0,0,1,0,16700000.0,6680.0
فيلا,الرياض, حي النزهة ,شرقية,4,2,4,0.0,607.0,1,1,1,1,1,1,0,0,1,0,3300000.0,5436.5733113673805
فيلا,الرياض, حي التعاون ,شرقية,5,2,5,0.0,375.0,0,1,1,1,1,1,0,0,1,1,4350000.0,11600.0
فيلا,الرياض, حي الملقا ,شمالية,7,3,5,0.0,200.0,0,0,0,0,0,0,0,0,0,0,2600000.0,13000.0
فيلا,الرياض, حي العارض ,شرقية,7,5,5,0.0,690.0,1,1,1,0,1,1,0,0,1,0,4600000.0,6666.666666666667
فيلا,الرياض, حي المصيف ,شمالية,7,2,5,0.0,570.0,0,1,1,1,1,1,0,0,1,0,3000000.0,5263.1578947368425
فيلا,الرياض, حي العارض ,غربية,3,2,5,0.0,11811.0,0,1,1,0,0,0,0,0,0,0,1350000.0,114.3002286004572
فيلا,الرياض, حي الصحافة ,جنوبية,5,2,5,0.0,375.0,1,1,1,1,1,1,1,0,1,0,2750000.0,7333.333333333333
فيلا,الرياض, حي الملقا ,شمالية غربية,5,3,5,0.0,687.0,1,1,1,1,1,1,0,1,1,1,9000000.0,13100.436681222707
فيلا,الرياض, حي العارض ,شرقية,5,5,5,0.0,335.0,1,1,1,0,1,1,0,0,1,0,3150000.0,9402.985074626866
فيلا,الرياض, حي المحمدية ,شمالية,5,2,5,0.0,360.0,1,1,1,1,0,0,0,0,1,0,2700000.0,7500.0
فيلا,الرياض, حي العارض ,شرقية,4,3,5,0.0,300.0,1,1,1,1,0,1,0,0,1,1,3300000.0,11000.0
فيلا,الرياض, حي القيروان ,جنوبية,7,3,5,0.0,420.0,1,1,1,1,1,1,0,0,1,1,4500000.0,10714.285714285714
فيلا,الرياض, حي الندى ,جنوبية غربية,4,3,5,0.0,420.0,1,1,1,1,0,0,1,0,1,1,3500000.0,8333.333333333334
فيلا,الرياض, حي الوادي ,شمالية,4,1,3,0.0,209.0,1,0,1,0,0,1,0,0,1,0,2600000.0,12440.19138755981
فيلا,الرياض, حي العارض ,غربية,5,2,5,0.0,200.0,1,0,1,0,0,0,0,0,0,0,2100000.0,10500.0
فيلا,الرياض, العيينة ,شرقية,4,1,5,0.0,535.0,1,1,1,0,1,1,0,0,1,0,1900000.0,3551.4018691588785
فيلا,الرياض, حي العقيق ,جنوبية,7,2,5,0.0,425.0,1,0,1,1,0,1,0,0,1,0,3200000.0,7529.411764705882
فيلا,الرياض, العيينة ,جنوبية,7,2,5,0.0,405.0,1,1,1,0,1,1,0,0,1,0,2030000.0,5012.3456790123455
فيلا,الرياض, حي العارض ,شمالية,5,2,5,0.0,375.0,1,1,1,0,1,1,0,0,1,0,3000000.0,8000.0
فيلا,الرياض, حي النفل ,غربية,5,2,4,0.0,324.0,1,1,1,0,1,1,0,0,1,0,2500000.0,7716.049382716049
فيلا,الرياض, حي النفل ,غربية,6,2,5,0.0,360.0,1,1,1,1,1,1,1,0,1,1,4390000.0,12194.444444444445
فيلا,الرياض, حي الياسمين ,غربية,5,4,5,0.0,350.0,1,1,1,1,0,1,1,1,1,1,4700000.0,13428.57142857143
فيلا,الرياض, حي العارض ,جنوبية,5,3,5,0.0,308.0,1,1,0,0,0,0,0,0,0,0,2600000.0,8441.558441558442
فيلا,الرياض, الرياض ,شرقية,2,3,5,0.0,375.0,0,1,1,1,0,1,0,0,1,0,3100000.0,8266.666666666666
فيلا,الرياض, حي التعاون ,شرقية,4,1,5,0.0,220.0,1,1,1,1,0,1,0,0,1,0,2712320.0,12328.727272727272
فيلا,الرياض, حي النخيل ,شمالية,4,2,5,15.0,630.0,1,1,1,1,0,1,1,1,1,0,7300000.0,11587.301587301587
فيلا,الرياض, حي النرجس ,شرقية,6,3,5,20.0,625.0,1,1,1,1,0,1,0,0,1,1,6500000.0,10400.0
فيلا,الرياض, حي النرجس ,جنوبية,7,3,5,20.0,406.0,1,1,1,1,1,1,0,0,1,0,4200000.0,10344.827586206897
فيلا,الرياض, حي النرجس ,غربية,4,2,5,15.0,202.0,1,1,1,0,1,1,0,0,1,1,2100000.0,10396.039603960397
فيلا,الرياض, الرياض ,شمالية,6,2,5,20.0,395.0,1,1,1,1,1,1,0,0,1,0,3500000.0,8860.759493670887
فيلا,الرياض, حي النرجس ,شمالية,5,2,5,20.0,312.0,0,1,0,0,0,0,0,0,0,0,3500000.0,11217.948717948719
فيلا,الرياض, حي العليا ,شمالية,5,2,5,10.0,540.0,1,1,1,1,1,1,1,0,1,0,3000000.0,5555.555555555556
فيلا,الرياض, حي الصحافة ,شمالية,6,2,5,15.0,375.0,1,1,1,1,1,1,0,0,1,1,4880000.0,13013.333333333334
فيلا,الرياض, حي العارض ,شمالية,5,2,5,30.0,483.0,1,1,1,1,1,1,1,0,1,0,3900000.0,8074.534161490683
فيلا,الرياض, حي المروج ,جنوبية,5,3,5,20.0,350.0,1,1,1,1,1,1,0,0,1,1,4000000.0,11428.57142857143
فيلا,الرياض, العيينة ,شرقية,7,3,5,20.0,500.0,1,1,1,1,1,1,1,0,1,1,5300000.0,10600.0
فيلا,الرياض, حي العقيق ,شمالية,5,2,5,15.0,312.0,1,1,1,1,1,1,0,0,1,1,3600000.0,11538.461538461539
فيلا,الرياض, العيينة ,شرقية,4,2,5,15.0,500.0,1,1,1,0,0,1,0,0,1,1,1400000.0,2800.0
فيلا,الرياض, حي الملقا ,شمالية,5,3,5,15.0,540.0,1,1,1,1,1,1,0,0,1,0,5500000.0,10185.185185185184
فيلا,الرياض, حي المروج ,شمالية,4,1,4,15.0,312.0,0,1,1,1,0,1,0,0,1,0,2000000.0,6410.25641025641
فيلا,الرياض, حي الياسمين ,جنوبية غربية,3,3,3,20.0,370.0,1,1,0,1,0,1,0,0,1,0,3250000.0,8783.783783783783
فيلا,الرياض, حي النرجس ,جنوبية,7,2,5,15.0,250.0,1,1,1,0,0,1,0,0,1,1,2500000.0,10000.0
فيلا,الرياض, حي النرجس ,شمالية,6,2,5,15.0,254.0,1,1,0,0,1,1,0,0,1,0,2450000.0,9645.669291338583
فيلا,الرياض, حي الفلاح ,غربية,5,3,5,20.0,520.0,1,1,1,1,0,1,1,0,1,1,6500000.0,12500.0
فيلا,الرياض, حي الرحمانية ,شمالية,4,2,5,20.0,300.0,1,1,1,1,0,1,0,0,1,1,4500000.0,15000.0
فيلا,الرياض, حي الملقا ,شمالية شرقية,5,2,5,25.0,600.0,1,1,1,1,1,1,1,0,1,1,6500000.0,10833.333333333334
فيلا,الرياض, حي القيروان ,جنوبية,5,2,5,20.0,457.0,1,1,1,1,0,1,0,0,1,1,5200000.0,11378.55579868709
فيلا,الرياض, حي الملقا ,جنوبية,5,2,5,15.0,343.0,1,1,1,1,0,1,0,0,1,1,4600000.0,13411.078717201166
فيلا,الرياض, حي النرجس ,شمالية,5,3,5,15.0,250.0,1,1,1,0,0,1,0,0,0,0,2600000.0,10400.0
فيلا,الرياض, حي حطين ,شمالية,7,2,5,15.0,500.0,1,1,1,1,1,1,0,0,1,0,6300000.0,12600.0
فيلا,الرياض, حي القيروان ,شمالية,5,3,5,20.0,360.0,1,1,1,1,1,1,0,0,1,1,4300000.0,11944.444444444445
